#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
0.007450,3,1,0,2189
0.001742,4,1,0,2940
0.077863,5,1,0,3606
0.157875,6,1,0,3968
0.402497,6,1,0,4405
0.263192,5,3,0,4425
0.405869,5,4,0,4190
0.378064,5,5,0,3641
0.291427,6,5,0,4243
0.534264,7,5,0,4853
0.607873,8,5,0,5332
0.565376,9,5,0,5682
0.371528,9,6,0,5275
0.341209,10,6,0,5636
0.492979,11,6,0,6035
0.839886,12,6,0,6471
0.761274,13,6,0,6991
0.761703,14,6,0,7440
0.735926,14,6,0,7463
0.652166,15,6,0,7790
0.993122,16,6,0,8101
1.198983,17,6,0,8380
0.753790,18,6,0,8793
0.852307,19,6,0,9353
1.632558,19,4,0,9608
1.089402,16,7,0,8895
1.930031,14,10,0,8007
1.343181,8,16,0,5530
1.497872,7,18,0,5277
0.734570,4,22,0,3095
1.036798,4,14,0,2660
0.452191,5,14,0,3265
0.241514,6,14,0,3763
0.236290,6,14,0,3696
0.325450,7,14,0,3967
0.401042,8,14,0,4215
0.490422,9,14,0,4439
0.891619,10,14,0,4835
0.685515,11,14,0,5123
0.927613,12,14,0,5553
0.681350,11,4,0,5342
1.518966,13,8,0,5781
0.783768,14,8,0,6166
1.063270,10,7,0,4822
0.983831,12,6,0,6206
1.198244,11,8,0,5154
1.290269,11,9,0,5178
1.121946,9,11,0,4637
1.323851,8,13,0,4164
1.191213,8,14,0,4225
1.596619,9,14,0,4545
1.806888,9,15,0,4267
1.020079,10,15,0,4654
1.222865,9,17,0,4276
1.591583,9,18,0,4359
0.945169,7,21,0,3771
0.884852,8,21,0,4125
0.745900,8,20,0,4195
1.005509,8,20,0,4189
0.595860,9,20,0,4515
0.987115,9,21,0,4655
0.975532,10,21,0,5178
0.763698,10,18,0,5482
0.913242,9,13,0,5451
0.983005,9,14,0,5685
0.772868,5,13,0,4463
0.986785,3,14,0,2799
0.621275,3,8,0,1925
0.748765,3,5,0,2135
0.287394,4,5,0,2633
0.534925,5,5,0,3144
0.166339,6,5,0,3758
0.166990,7,5,0,4239
0.289344,7,3,0,4365
0.409705,8,3,0,4828
0.506127,9,3,0,5269
0.770212,10,3,0,5604
0.919413,11,3,0,5962
0.874800,12,3,0,6445
0.853376,13,3,0,6797
1.140517,14,3,0,7033
1.447208,14,3,0,7192
1.574246,15,3,0,7611
1.345032,16,4,0,8274
1.099927,13,6,0,7669
0.956632,12,8,0,6705
1.474286,14,7,0,7066
1.652055,12,10,0,6029
1.217035,13,10,0,6489
1.344448,14,10,0,6887
1.457987,15,10,0,7339
1.779766,16,10,0,7774
1.751982,16,11,0,8188
1.521313,15,13,0,7858
1.436441,14,15,0,7581
1.516629,15,15,0,8158
2.106197,11,20,0,6913
2.889115,5,27,0,4382
2.777406,4,29,0,3270
0.866006,4,27,0,2748
0.698972,4,7,0,2340
0.421387,5,7,0,2714
0.414906,6,7,0,3082
0.338102,7,7,0,3346
0.445070,8,7,0,3490
0.375936,9,7,0,3932
0.927415,10,7,0,4346
0.476305,10,8,0,4429
0.759919,11,8,0,4882
0.768526,11,4,0,4826
1.170765,10,5,0,4591
1.075702,10,6,0,4539
0.922654,11,6,0,4785
0.772207,12,6,0,5200
1.066224,11,8,0,5087
0.899113,12,8,0,5583
0.811893,12,9,0,5905
1.190850,13,9,0,6451
1.268392,13,9,0,6570
1.176665,11,12,0,5894
1.157842,11,13,0,6089
1.162823,12,13,0,6589
1.599132,12,14,0,6750
0.997299,12,15,0,6977
1.053197,11,17,0,6900
0.960886,11,18,0,6956
0.754055,10,20,0,6506
0.890263,11,20,0,6763
0.837649,12,20,0,7053
1.113691,13,20,0,7369
1.003371,13,20,0,7109
1.309953,11,22,0,5917
1.263070,11,19,0,5427
0.880951,11,15,0,5302
1.191731,11,14,0,5104
1.018723,10,15,0,4747
1.066047,11,15,0,5000
1.299781,11,16,0,5185
1.426654,13,15,0,5880
1.561352,13,16,0,5926
1.473130,14,16,0,6188
1.338233,15,16,0,6496
1.598207,16,16,0,6788
1.694441,17,16,0,7192
2.205407,18,16,0,7650
2.080319,19,16,0,8166
2.194728,20,16,0,8811
2.213143,21,16,0,9506
3.067687,21,17,0,9801
2.295624,22,17,0,10345
2.085312,24,16,0,11255
2.692584,25,16,0,11976
2.621989,26,16,0,12656
8.776020,15,26,0,9661
4.418396,14,28,0,9962
1.906485,15,28,0,10519
1.752445,28,18,0,14461
1.344746,23,22,0,12284
6.472519,20,26,0,12612
3.109491,14,33,0,10808
5.690895,3,42,0,3355
1.950778,4,42,0,3699
0.948091,4,19,0,2752
0.817999,5,19,0,2933
0.846355,6,19,0,3266
0.588002,6,5,0,2949
0.553606,7,5,0,3195
