#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
0.007190,3,1,0,2026
0.001517,4,1,0,2414
0.070697,5,1,0,2614
0.167504,6,1,0,2890
0.294519,7,1,0,3363
0.246420,8,1,0,3755
0.319473,9,1,0,3981
0.217279,10,1,0,4248
0.281729,11,1,0,4580
0.368012,12,1,0,5020
0.289453,13,1,0,5343
0.513527,14,1,0,5554
0.429248,15,1,0,5850
0.426339,16,1,0,6247
0.702857,16,1,0,6741
0.797984,18,1,0,7173
1.084950,15,4,0,6961
0.686367,14,6,0,6194
0.792443,16,5,0,6685
0.647668,17,5,0,6852
0.963226,18,5,0,7148
1.102049,18,6,0,7073
0.837257,12,13,0,5312
1.118606,15,11,0,6215
1.093364,14,13,0,6096
1.629683,20,8,0,7742
1.511611,14,15,0,6153
1.986470,15,15,0,6717
1.335916,14,17,0,5920
1.541266,15,17,0,6259
1.497880,22,11,0,9332
1.826868,16,18,0,6827
1.425433,17,18,0,7610
1.348329,15,21,0,6889
2.099644,20,17,0,8729
1.658543,19,19,0,9200
1.730457,18,21,0,8617
2.615479,19,21,0,9146
2.159034,20,21,0,9687
2.109423,19,23,0,10776
1.993334,23,20,0,11740
2.759366,20,24,0,10871
2.607333,18,27,0,10461
1.916869,21,25,0,11639
4.317572,22,25,0,12093
3.924314,22,26,0,12376
4.704816,22,27,0,12619
2.631420,22,28,0,12786
2.784088,23,28,0,13299
3.505778,23,29,0,13448
3.279892,24,29,0,13829
3.172566,20,34,0,13060
2.873315,21,34,0,13278
3.328507,20,36,0,12621
2.693525,21,36,0,13024
3.073010,25,33,0,14532
2.988724,23,36,0,13888
4.113621,21,39,0,13431
3.049419,22,39,0,13810
3.515474,19,43,0,13015
5.848719,17,46,0,11552
5.338809,19,45,0,14004
2.961283,17,48,0,11248
4.678256,22,44,0,13062
5.386153,25,42,0,16099
5.593047,17,51,0,10957
4.873385,17,52,0,9250
6.080328,18,52,0,9472
3.821640,18,53,0,9083
4.318518,19,53,0,11428
4.134832,19,54,0,9433
5.871178,16,58,0,9009
3.754453,13,62,0,8050
4.121810,12,64,0,6609
4.152265,12,65,0,6570
3.405360,14,64,0,7397
2.170402,13,66,0,7042
2.889842,13,67,0,6887
2.060724,14,67,0,7224
2.119335,13,69,0,7082
2.315202,12,71,0,6835
3.499580,13,71,0,7216
2.859281,14,71,0,7501
2.925581,12,74,0,6829
2.187938,13,74,0,7136
3.003618,9,55,0,5170
3.145515,11,54,0,5873
3.340342,8,58,0,4528
3.348508,8,58,0,4479
2.861731,9,58,0,4805
2.503307,10,58,0,5028
3.201141,11,58,0,5289
3.010082,12,58,0,5825
3.113852,13,58,0,6432
2.322588,14,58,0,6962
2.753263,15,58,0,7538
3.165082,15,59,0,7672
3.498601,16,59,0,8035
3.469600,16,60,0,8311
3.238213,18,59,0,8904
