#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
0.005551,3,1,0,2081
0.001139,4,1,0,2754
0.101520,5,1,0,3381
0.159100,6,1,0,3834
0.481889,7,1,0,4116
0.280273,8,1,0,4440
0.345511,9,1,0,4826
0.363958,10,1,0,5198
0.392659,11,1,0,5487
0.388219,12,1,0,5867
0.434914,13,1,0,6254
0.838518,14,1,0,6573
0.968776,14,2,0,6905
1.119642,15,2,0,7228
0.837546,16,1,0,7589
0.644156,15,3,0,7480
0.976241,14,5,0,6512
0.800314,15,5,0,6853
0.843973,16,5,0,7194
1.246910,15,7,0,6610
1.650024,16,7,0,7008
1.468146,17,7,0,7467
1.344463,18,7,0,7942
1.053321,17,9,0,7934
1.128671,19,8,0,8776
1.214665,14,14,0,7219
1.170007,14,15,0,7263
1.428652,16,14,0,8308
2.081399,15,16,0,7702
1.600752,14,18,0,7215
1.366773,13,20,0,7047
1.786412,14,20,0,7407
1.140535,16,19,0,7935
1.070434,14,22,0,7641
1.388972,15,22,0,7998
1.919194,17,21,0,8722
1.855155,13,26,0,6859
1.892828,14,26,0,7210
1.545252,14,27,0,6859
1.274910,12,30,0,5930
1.509436,16,27,0,7377
1.391348,17,27,0,7744
1.542437,15,30,0,7100
0.939535,16,30,0,7597
1.072881,18,29,0,8692
1.169937,12,30,0,6618
1.373371,11,25,0,6266
1.221545,13,31,0,7574
1.124682,13,25,0,6928
1.298259,14,25,0,7290
0.977807,11,28,0,6363
1.054084,10,27,0,5924
0.971448,11,27,0,6196
1.198320,11,28,0,6092
1.203497,12,28,0,6412
2.294083,12,29,0,6157
3.787474,12,26,0,5868
1.377217,12,27,0,6071
1.767889,11,23,0,5304
1.789578,8,25,0,4013
1.612652,9,25,0,4327
1.608105,6,27,0,3134
0.878817,5,23,0,2610
1.068636,4,20,0,2232
1.179894,5,20,0,2596
0.918336,6,20,0,2904
1.103238,7,20,0,3213
0.798137,8,20,0,3595
0.714120,9,20,0,4151
0.915336,10,20,0,4695
0.570518,11,20,0,5468
0.626039,12,20,0,6135
0.572134,13,20,0,6792
0.713406,13,21,0,7319
0.866513,14,21,0,8005
1.093464,14,21,0,8336
1.045539,15,21,0,8901
1.159179,16,21,0,9365
0.878717,17,21,0,9885
1.314757,18,21,0,10686
0.945818,19,21,0,11405
1.359679,19,22,0,11862
1.142202,19,21,0,12270
1.337642,21,22,0,12880
1.597737,22,22,0,13391
1.292321,23,22,0,13955
3.597582,24,22,0,14618
3.958504,25,22,0,15224
3.788448,24,22,0,15733
1.779072,26,21,0,16232
1.891657,26,22,0,16946
3.087883,27,16,0,17218
2.237083,26,18,0,17371
3.842139,26,16,0,17818
1.786900,29,17,0,18886
2.025855,27,17,0,18785
1.499741,29,16,0,19687
1.468577,28,18,0,20138
2.526629,28,19,0,20284
2.160346,29,19,0,21336
1.760261,29,19,0,21071
2.393327,30,20,0,22473
1.858415,30,20,0,22038
1.446267,31,20,0,22745
1.480773,32,20,0,23499
1.436304,33,20,0,24260
1.383480,32,21,0,23645
1.337299,34,21,0,25420
1.357117,37,19,0,26511
4.769608,34,22,0,25545
1.475825,37,21,0,27614
1.440507,36,22,0,26857
1.364785,36,21,0,26645
4.207140,35,23,0,27123
1.399715,36,23,0,27449
