#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
0.006787,3,1,0,2044
0.001515,4,1,0,2691
0.098123,5,1,0,3406
0.141791,6,1,0,3994
0.242810,7,1,0,4457
0.244992,8,1,0,4943
0.354969,9,1,0,5427
0.431231,10,1,0,6009
0.375901,11,1,0,6446
0.461322,12,1,0,6850
0.632711,13,1,0,7301
0.740424,14,1,0,7708
0.891180,15,1,0,8229
0.861332,16,1,0,8738
0.965029,17,1,0,9182
1.012390,18,1,0,9651
0.985116,19,1,0,10259
1.218802,20,1,0,10722
0.883992,20,1,0,11160
0.979595,21,1,0,11619
1.292985,20,3,0,11621
1.919660,22,2,0,12284
1.384821,24,1,0,12820
1.562203,23,3,0,12730
1.768353,23,4,0,13070
1.667678,21,7,0,11468
1.512258,19,10,0,10835
1.807506,23,7,0,13234
1.712630,24,7,0,14178
1.703134,23,9,0,12386
2.109371,23,10,0,13053
1.785485,21,13,0,11937
1.855007,21,14,0,12001
2.122349,22,14,0,12554
1.718137,18,19,0,10858
1.857683,20,18,0,11762
1.846902,20,19,0,11679
5.096180,19,21,0,12216
3.455503,22,19,0,13172
2.614628,22,20,0,13050
5.786062,22,21,0,12527
3.937504,21,23,0,12041
3.237231,22,23,0,12419
2.657136,23,23,0,12915
3.220981,24,23,0,13454
2.508024,23,25,0,13447
3.622764,24,25,0,13953
2.337492,24,26,0,14175
2.954470,24,27,0,14418
4.407159,24,28,0,14938
2.954280,27,26,0,15837
2.798141,26,28,0,16346
3.604183,29,26,0,16881
5.906996,27,29,0,16988
5.011945,29,28,0,17473
3.572488,29,29,0,17687
3.221020,34,25,0,19037
3.419692,31,29,0,18612
3.526705,30,31,0,17655
4.779193,28,34,0,16785
3.642145,30,33,0,17763
4.601241,30,34,0,17678
3.678568,31,34,0,18394
2.389161,32,34,0,19022
1.397568,29,38,0,17307
4.477762,36,32,0,21142
3.856149,32,37,0,18792
6.392357,35,35,0,20509
1.959269,37,34,0,21715
1.825141,39,33,0,22946
3.744383,37,36,0,22014
1.638246,36,38,0,21610
4.349182,38,37,0,22635
4.155300,37,39,0,22253
5.175604,36,41,0,22679
4.810639,34,44,0,22006
1.637723,40,39,0,23698
8.695225,29,51,0,20377
6.775382,30,51,0,19316
4.631160,30,52,0,20261
8.264018,29,54,0,19001
1.894382,30,54,0,19607
4.445066,26,59,0,18571
8.778971,26,60,0,17884
7.369318,27,60,0,18362
8.784400,28,60,0,18987
6.280945,29,60,0,19549
6.822445,29,61,0,19712
1.538884,31,60,0,20803
2.112789,29,63,0,20146
3.386197,31,62,0,21130
5.505015,26,68,0,19011
5.320113,27,68,0,19660
1.885989,28,68,0,20263
6.205154,27,70,0,20131
7.586972,26,72,0,20319
7.073233,23,76,0,20021
7.257746,30,70,0,22233
7.434051,32,69,0,22715
5.644019,24,78,0,17928
5.529384,28,75,0,22224
5.976559,25,74,0,17910
7.901104,27,78,0,19427
5.362680,25,76,0,18731
7.222097,28,74,0,19482
3.768381,16,87,0,12423
2.970483,23,81,0,16661
1.885465,25,80,0,17789
5.137054,21,85,0,15785
4.818124,22,85,0,16308
4.374111,24,84,0,17255
4.710197,24,85,0,17419
5.167544,26,84,0,18687
5.206035,26,85,0,18694
3.782091,27,85,0,19421
4.513541,23,90,0,17308
2.079166,22,92,0,15916
1.682566,24,91,0,17170
4.779410,26,90,0,19231
3.968855,25,92,0,18015
5.591570,24,94,0,17256
3.471269,24,95,0,17177
5.806680,25,95,0,17606
3.731187,17,83,0,13784
4.267322,19,97,0,15424
3.444522,21,96,0,15917
6.471955,23,95,0,16288
5.668855,21,83,0,15923
7.345208,22,83,0,15903
6.743948,21,82,0,15141
6.530332,22,82,0,15735
11.047647,24,84,0,17960
6.175803,23,83,0,16328
6.769525,23,84,0,16275
3.028187,24,84,0,16863
1.613857,22,87,0,15964
3.374847,21,104,0,15255
4.463042,20,105,0,14517
6.781753,18,93,0,12318
7.107059,19,93,0,12957
6.765867,20,93,0,13515
4.746232,18,96,0,12042
5.935315,18,97,0,12388
5.860172,17,99,0,12310
3.304752,17,100,0,12385
5.269209,17,101,0,12320
5.496376,15,97,0,10393
4.262694,13,100,0,9586
5.074159,13,101,0,8710
5.323227,15,100,0,10421
3.818565,143728256,139,97,152945920
4.366280,25452,140,96,25452
